# golden reference dump
# lanes: simd_f32=8 simd_f64=4
# format: index  input(hex)  output(hex)

## f32 asin  [-1, 1]  n=512
 319 beca301d 3ffd0642
 320 bf3f791c 401a9baf
 321 3f714f96 3eae4921
 322 3f4b3cc7 3f2752be
 323 bf655f7b 402b9cd7
 324 bf316531 40158714
 325 bf6624eb 402c0cc4
 326 beba487f 3ff8ba09
 327 bf7c577e 403e3abb
 328 bec04e64 3ffa58e9
 329 3df487e6 3fb9be01
 330 bf1b186b 400e2f03
 331 bed67967 4000318e
 332 bd39ee80 3fcedfd2
 333 3f7bdefe 3e38296b
 334 bf595f86 4025724e
 335 bdf7d075 3fd8969f
 336 3efd1a90 3f86e034
 337 bef6857c 4004ae71
 338 bef0d06f 4003dec9
 339 bf396096 40185b3c
 340 beb94f34 3ff87728
 341 3f3a6b1b 3f414ed3
 342 bdfeab79 3fd90525
 343 3ec23b99 3f9741a5
 344 3f71ea3d 3eaaa141
 345 3c208eb4 3fc7cebb
 346 bf7a7575 403bb8c3
 347 3ed5e7c2 3f91e4b2
 348 be47f2c4 3fe23793
 349 be56b519 3fe419db
 350 befd4976 4005a680
 351 3ba95561 3fc86684
 352 3e68f975 3fabaecf
 353 bf6eaa0f 40315fbd
 354 bf212aac 40101d29
 355 3df89816 3fb97c84
 356 befd7c3a 4005adce
 357 be3cca05 3fe0cbdd
 358 3eee7b8c 3f8b0b01
 359 bef4fbe3 4004765c
 360 3f069f1b 3f822f2a
 361 be63b7d7 3fe5c446
 362 3f137ed9 3f74ef93
 363 bdd70a9b 3fd686df
 364 3f59e73e 3f0d7470
 365 3f2d7592 3f538abd
 366 3d56951d 3fc25a68
 367 be8007c5 3fe969af
 368 3f57fc34 3f11116f
 369 bf02d281 4006dbeb
 370 bf39388c 40184cba
 371 bf60a0d6 40290b78
 372 3f426832 3f3559d9
 373 be924ed8 3fee27ed
 374 be59f06f 3fe483aa
 375 bec1c045 3ffabcbf
 376 bf15ab89 400c7ede
 377 3d9ebbb1 3fbf2192
 378 bf7b5922 403cd7b7
 379 3f2ccde8 3f546e59
 380 3f37eb4d 3f44ed6b
 381 3eb0322b 3f9c17f7
 382 bf133b9e 400bbf68
 383 3e0e59e8 3fb735d1
 384 3e9fed85 3fa06646
 385 be56dab9 3fe41eaa
 386 bf0d9c80 400a0ba3
 387 bf1bbf00 400e636c
 388 3e429c0f 3fb0963d
 389 3e80797e 3fa898a7
 390 3eadcae1 3f9cbba6
 391 3ee0d0f7 3f8edfd6
 392 3ccd4e0c 3fc5da8d
 393 bf790ba9 403a1c2f
 394 bf27a7eb 40123b0f
 395 3ebd13fd 3f98a56a
 396 be3b68fc 3fe09ef8
 397 3f0dae11 3f7bfbca
 398 3f2e5b1a 3f5251f4
 399 bf2c0d3e 4013b31b
 400 3f01166d 3f856998
 401 3d9f55f0 3fbf17e8
 402 3f3e4869 3f3b99f1
 403 3f41d349 3f363e42
 404 be0db548 3fdad51d
 405 3ef7025d 3f889f32
 406 3e18dd15 3fb5e1de
 407 3f7bb899 3e3b7c64
 408 bf3180e4 401590b0
 409 bdfc0cb3 3fd8dae5
 410 3f791815 3e6e63b9
 411 bf52a9e4 40226324
 412 3ea96f2c 3f9de3b3
 413 bf103bfa 400ad5fa
 414 bf245a6c 40112562
 415 be3ba6bc 3fe0a6d2
 416 bf094c51 4008c273
 417 be1313d5 3fdb82ab
 418 3f1f97d2 3f65cfa3
 419 3f4a2912 3f291625
 420 3e8a5c2a 3fa60956
 421 be874656 3feb4977
 422 3d330c12 3fc37705
 423 3f6c0e59 3ecb7009
 424 be770b19 3fe84001
 425 bf3deff6 401a085a
 426 bef20cdf 40040ba4
 427 bf13590f 400bc868
 428 3f6c0e58 3ecb700e
 429 bf733707 4034c003
 430 3a879c41 3fc8edf3
 431 3f24341f 3f5fdbd6
 432 be20c470 3fdd3dc8
 433 bf4b1dc7 401f2e6e
 434 3f7c1b07 3e32d777
 435 bdddbb0e 3fd6f283
 436 3f6ff629 3eb6324a
 437 bef67a35 4004acd6
 438 3f3dfa67 3f3c0e70
 439 3ef96b47 3f87eedc
 440 bf236f1f 4010d8ce
 441 3da23fa2 3fbee928
 442 bf61bc73 4029a088
 443 3f2a85e2 3f57819c
 444 3ef76b8e 3f88812a
 445 bc3f3d90 3fca8e59
 446 beb60078 3ff79460
 447 bf2b66f3 40137b0c
 448 3ee1c311 3f8e9c71
 449 bef2d392 400427d6
 450 be8311ad 3fea32b4
 451 bf0496f5 40075fd4
 452 3f049f01 3f835b5a
 453 3e3b1a3b 3fb18ac0
 454 3e2f701f 3fb30601
 455 bf456f9c 401ce698
 456 3ef995aa 3f87e2ba
 457 3c927d29 3fc6c5de
 458 be31619e 3fdf58d5
 459 3e8a76b0 3fa60272
 460 3f67f88c 3edf9c1e
 461 bc8cc39f 3fcb42f1
 462 3ec39f22 3f96e186
 463 3f55ad10 3f15507d
 464 3e41a397 3fb0b5de
 465 bf26ab6c 4011e7b6
 466 3f229eb4 3f61ea85
 467 3ed71b26 3f91900f
 468 bf55b2e7 4023be62
 469 beff3382 4005ed12
 470 3f33a416 3f4b00ff
 471 3f5960b6 3f0e73f2
 472 3e2a4688 3fb3ad9c
 473 3f4a56a5 3f28cbce
 474 be25e75c 3fdde447
 475 3e0a8d56 3fb7b08b
 476 bebd6472 3ff98ff1
 477 3ed10509 3f933c07
 478 be7ea623 3fe93b09
 479 3f597b8f 3f0e4115
 480 bdb07b6c 3fd41b13
 481 3dd5eb43 3fbbaae6
 482 3f45b8aa 3f303229
 483 bf550e14 402373ce
 484 3e348f26 3fb25f98
 485 be129343 3fdb726d
 486 3f4b1434 3f27956d
 487 3ccb7432 3fc5e1f3
 488 3f327639 3f4ca75c
 489 be72c81c 3fe7b38f
 490 3f1a9ae8 3f6c20fe
 491 bf14c7e4 400c38d3
 492 bf641035 402ae23c
 493 be6b0e84 3fe6b557
 494 3f51e620 3f1c0a1a
 495 bf035a47 40070370
 496 3f2ba9ac 3f55f958
 497 3e8bd507 3fa5a76f
 498 bf5e9f74 402803c4
 499 3f4f33af 3f20b0ba
 500 3e8560e9 3fa75401
 501 3f4e3678 3f225df5
 502 3ef9e33d 3f87cc82
 503 bf58b493 402521b7
 504 bf1967da 400da782
 505 3f441279 3f32c6c8
 506 be8635bb 3feb02d3
 507 3f6fe6f5 3eb6897d
 508 bea01277 3ff1c329
 509 be39d2c4 3fe06b54
 510 bf3edc0b 401a60a5
 511 3f25323a 3f5e8feb

## f32 atan  [-10, 10]  n=512
   0 c0cfb4ad bfb57ede
   1 4054824b 3fa39e6d
   2 40816b69 3faa0905
   3 40970886 3fae565a
   4 c0b54c08 bfb2b313
   5 c007c793 bf90ae9b
   6 41140994 3fbb47f5
   7 c10b7ba0 bfba716a
   8 bea39799 be9e57d3
   9 bfea5eeb bf8913e0
  10 410f7d52 3fbad90c
  11 c03c52b8 bf9f212e
  12 c080aa20 bfa9dc3b
  13 4023c85f 3f996138
  14 4017ce58 3f95fe1a
  15 c0b43b78 bfb291f2
  16 3fdc9eae 3f85c506
  17 40d21289 3fb5b670
  18 4111cdfe 3fbb125c
  19 411291ab 3fbb24e4
  20 c099b1d8 bfaec97e
  21 3f8f07db 3f573e9a
  22 beb06dcd bea9e799
  23 40e0dfd4 3fb6f803
  24 be23070f be21abb6
  25 4113d689 3fbb433d
  26 3fb4fb36 3f748924
  27 40dfd760 3fb6e2ec
  28 bfecd07c bf89a274
  29 40547377 3fa39bf5
  30 40c5e205 3fb48a5d
  31 c10790e6 bfba0644
  32 c04cafbf bfa245c0
  33 c0d2c3c8 bfb5c676
  34 40d93fb9 3fb657b4
  35 4047f514 3fa1697b
  36 404ed1b1 3fa2a614
  37 c0b0572d bfb2158e
  38 c03523ba bf9d96ea
  39 c0827d33 bfaa47a1
  40 403f6811 3f9fc243
  41 c118171f bfbba546
  42 40bd308e 3fb39d5d
  43 403502b5 3f9d8f95
  44 40cc6655 3fb52f23
  45 3f974ebf 3f5e600b
  46 3ef1ba5f 3ee1d7dc
  47 c074cf53 bfa854ed
  48 3f0e1689 3f01b6f3
  49 40854c21 3faae783
  50 c0016b21 bf8e4706
  51 40047dc3 3f8f765f
  52 bfaf93f8 bf70dc0f
  53 40eefbe7 3fb80628
  54 40c313c9 3fb4401f
  55 40f7c449 3fb89f0b
  56 401450bc 3f94eb05
  57 3fbb3707 3f789957
  58 40f9002f 3fb8b3ad
  59 410b87a4 3fba72aa
  60 c0fafd23 bfb8d47f
  61 c0f82c05 bfb8a5d7
  62 3f872a05 3f500782
  63 c019cb6a bf969610
  64 bd4ef162 bd4ec461
  65 40ed5cbb 3fb7e8b6
  66 c0eeb389 bfb8010e
  67 40411939 3fa018b1
  68 bf658fd8 bf3b230a
  69 408643b0 3fab1d1a
  70 c10a09db bfba4a9a
  71 411b8378 3fbbf058
  72 3f6e78e6 3f3ffdc0
  73 40f261ad 3fb84298
  74 bf208700 bf0f615a
  75 401b5ba9 3f970b35
  76 c089d4b9 bfabdc98
  77 c1103c0e bfbaebb0
  78 410ae648 3fba61d6
  79 40b3149e 3fb26dad
  80 408dad0c 3faca0c5
  81 400b0fec 3f91da32
  82 40b3538d 3fb27575
  83 4118f9a0 3fbbb8ff
  84 c0a8d069 bfb11544
  85 4085f278 3fab0b9a
  86 410cb257 3fba916c
  87 c0977370 bfae68ac
  88 3e801be2 3e7b102c
  89 c118d06a bfbbb56c
  90 c0952403 bfae0214
  91 4105b6c2 3fb9d171
  92 411d4275 3fbc1563
  93 40e3e0d8 3fb73446
  94 c02d0e58 bf9bb8a7
  95 4078c6ea 3fa8d4ec
  96 4040a31d 3fa00142
  97 409ced2a 3faf5045
  98 c1074c74 bfb9feba
  99 c0500047 bfa2dab1
 100 4067d301 3fa69568
 101 c02ba054 bf9b5fef
 102 411f848f 3fbc441b
 103 c0bc98ba bfb38c6b
 104 4015bf51 3f955d2d
 105 c11dd87b bfbc21a3
 106 c1139e70 bfbb3e09
 107 c064e48a bfa629da
 108 4068fa85 3fa6bf12
 109 40dd992b 3fb6b477
 110 c08db8e6 bfaca312
 111 c011855c bf9406ce
 112 c01f8485 bf983945
 113 405629be 3fa3e45a
 114 4097208c 3fae5a7a
 115 c11b871c bfbbf0a6
 116 c07414c2 bfa83cfe
 117 bef981ac bee82aa0
 118 c0c2a191 bfb43420
 119 408a368c 3fabf08e
 120 404a7c31 3fa1e062
 121 410fff1c 3fbae5c1
 122 3ff9086d 3f8c4a6a
 123 408c1b2e 3fac51ea
 124 40bfb257 3fb3e3db
 125 c0f97bd7 bfb8bbb2
 126 3afc9553 3afc953e
 127 409def6a 3faf7942
 128 406d2ac6 3fa75312
 129 c05179df bfa31b95
 130 3e7fb5d0 3e7a95dc
 131 40f4c054 3fb86bc5
 132 3ea86a8b 3ea2b54c
 133 406c04b6 3fa72af8
 134 c10a7a57 bfba567e
 135 c0e37d5c bfb72c91
 136 c1129340 bfbb250a
 137 408d1436 3fac82fa
 138 3e31b006 3e2fef8c
 139 c0a43179 bfb06cb0
 140 c099648e bfaebc9f
 141 41083e45 3fba193a
 142 4109ec5b 3fba4778
 143 3f182a3e 3f094a26
 144 405bb251 3fa4c73c
 145 c10fe4ff bfbae334
 146 40585fb5 3fa44048
 147 40fdfeac 3fb90528
 148 c0702f1e bfa7bab0
 149 c0f4d2af bfb86d00
 150 bf726a87 bf42162c
 151 c0c4e68b bfb4709a
 152 c0ea233c bfb7acf9
 153 c0fd6959 bfb8fbcd
 154 beb4e916 beade655
 155 c117c693 bfbb9e35
 156 40f644f8 3fb885bd
 157 409fffcd 3fafcb91
 158 c0e020f7 bfb6e8cf
 159 bfc2073b bf7cd592
 160 c07fb618 bfa9abb1
 161 c0951a8c bfae0069
 162 4087d834 3fab731e
 163 c0ff8641 bfb91d7c
 164 bda4e5d7 bda48afa
 165 c0725191 bfa8028c
 166 c042c080 bfa06bd6
 167 40ef488e 3fb80b8d
 168 40c36703 3fb448d5
 169 3ffc9f9b 3f8d0854
 170 3fa19a9e 3f66a26d
 171 3f8f77bc 3f57a1ef
 172 bf23be64 bf11ad05
 173 4087c8e7 3fab6fe6
 174 4115e8ae 3fbb73ab
 175 400abe85 3f91bdb0
 176 c04fb9d2 bfa2ce7d
 177 c11d7625 bfbc199e
 178 c04453be bfa0b9e0
 179 c05abafa bfa4a062
 180 408c7155 3fac62f6
 181 c1181a7f bfbba592
 182 40b3abb1 3fb28051
 183 40b630ad 3fb2ce93
 184 c11af5c0 bfbbe46d
 185 3fb77eb3 3f763250
 186 bfcf0482 bf822de8
 187 40e3af31 3fb7306e
 188 40500c2c 3fa2dcbf
 189 c0aa5804 bfb14b20
 190 407ff0f7 3fa9b2a0
 191 c114bd05 bfbb5875
 192 400fa425 3f93691d
 193 40bae77c 3fb35b7f
 194 3e314a8e 3e2f8d0a
 195 4074eb76 3fa85886
 196 3f42b9ee 3f2678e3
 197 beb9ec2a beb25779
 198 408c93ab 3fac69bc
 199 c0ee4847 bfb7f977
 200 c02498cf bf999834
 201 c0be2950 bfb3b8e6
 202 4105b61e 3fb9d15e
 203 c0ec636d bfb7d6d7
 204 bf656fda bf3b114e
 205 403ed186 3f9fa3e7
 206 411b300d 3fbbe957
 207 406e36b4 3fa7774b
 208 40ac82dc 3fb195dc
 209 3fdd4d23 3f85f0dc
 210 c0f1ca20 bfb8382f
 211 c0c3671d bfb448d7
 212 3f5dd64d 3f36ca56
 213 c0979f99 bfae7037
 214 c07b6575 bfa9275b
 215 c113189e bfbb318f
 216 c0ffc54e bfb92160
 217 409fdfbe 3fafc6a2
 218 c02c1df0 bf9b7e87
 219 c1157848 bfbb6983
 220 bf3ec076 bf23ef81
 221 c0ed2b51 bfb7e52e
 222 c05827bb bfa43743
 223 4050d9a4 3fa30026
 224 bfe9e9a1 bf88f8e4
 225 40bfc49b 3fb3e5d6
 226 410e74f9 3fbabee3
 227 c11c96b8 bfbc0740
 228 c0a7dab4 bfb0f2fc
 229 4062eceb 3fa5e03a
 230 bf29cc2b bf15ed0f
 231 3e1b4ada 3e1a1e38
 232 c0706f93 bfa7c33a
 233 4008e4bf 3f911598
 234 40d295c2 3fb5c250
 235 c0f6c9f1 bfb88e8d
 236 c09fc0e4 bfafc1e0
 237 bf01f322 bef07f65
 238 40e6aa47 3fb76ace
 239 3f31dfe3 3f1b7441
 240 4079a608 3fa8f088
 241 40ae72d8 3fb1d725
 242 402aa3ce 3f9b21f7
 243 bfe0932c bf86c0a2
 244 4028f1f2 3f9ab605
 245 c11be970 bfbbf8de
 246 4033cad3 3f9d49da
 247 c071e853 bfa7f4cd
 248 c0da0e2c bfb6692d
 249 40b17cc7 3fb23ac2
 250 bf8d8cba bf55eb71
 251 3f13c75e 3f06062d
 252 c1015b84 bfb94f52
 253 c10fab50 bfbadd8f
 254 41164d54 3fbb7cb7
 255 c1081a18 bfba1549
 256 c0b75f3e bfb2f291
 257 bfa9522d bf6c69ee
 258 c11e00b0 bfbc24e8
 259 40d7c1e0 3fb6370c
 260 40d7c2c4 3fb63720
 261 40d75a26 3fb62e1a
 262 4119459f 3fbbbf90
 263 40c8636f 3fb4caf3
 264 c10809d8 bfba1383
 265 c0f1539a bfb83002
 266 c0f133b8 bfb82dcd
 267 3f7bae4b 3f46e250
 268 40b4f1d7 3fb2a827
 269 411bbd29 3fbbf52c
 270 3e89d7d3 3e86a681
 271 40810dc8 3fa9f362
 272 40f436f1 3fb86283
 273 40574d22 3fa413e6
 274 3f61f77a 3f392151
 275 c02071e1 bf987ac3
 276 c01874c3 bf963026
 277 3fa3513d 3f67f26a
 278 40c5d4c3 3fb48903
 279 4063c561 3fa60004
 280 c10a6f4c bfba5554
 281 3cbe1692 3cbe0dd7
 282 c0d9f0c7 bfb666b2
 283 c118e18a bfbbb6e9
 284 40ca4706 3fb4fa9d
 285 c079a753 bfa8f0b1
 286 3f6176d6 3f38d8f0
 287 40c15674 3fb41109
 288 c0d87266 bfb64633
 289 c0087679 bf90edee
 290 bf880667 bf50d733
 291 40a09e80 3fafe3e4
 292 40c684d8 3fb49ae9
 293 c1192d23 bfbbbd73
 294 c10d16e3 bfba9baa
 295 403c60fe 3f9f2422
 296 3fa2754c 3f674a7a
 297 c11a37ba bfbbd450
 298 3f350ab4 3f1d93ea
 299 3e11f5c4 3e10fbc0
 300 400578a6 3f8fd4bc
 301 4032537c 3f9cf4d0
 302 bfc78d3c bf800f34
 303 4116f6c2 3fbb8bd6
 304 3f11849b 3f045269
 305 c0a66b72 bfb0bf0a
 306 c0ac6774 bfb19236
 307 c0fb80ad bfb8dce5
 308 3f726cd9 3f421766
 309 40c40b6b 3fb459f4
 310 4022ee88 3f99273e
 311 411d47df 3fbc15d5
 312 4112accb 3fbb2772
 313 3f08296e 3efa4783
 314 40917087 3fad573a
 315 3f5a5100 3f34c40d
 316 c02bae46 bf9b6357
 317 c0da3927 bfb66ccc
 318 c10ac8ca bfba5ebe
 319 c07cbc24 bfa950dd
 320 c0ef5763 bfb80c98
 321 4116d1be 3fbb888b
 322 40fe0bf8 3fb905fd
 323 c10f5bad bfbad5bd
 324 c0ddbe7e bfb6b783
 325 c10fd713 bfbae1d8
 326 c068da9f bfa6ba98
 327 c11db6ae bfbc1ee3
 328 c07061fd bfa7c16e
 329 3f98d4f0 3f5fa3aa
 330 c0c1de85 bfb41f83
 331 c0860be1 bfab1116
 332 bee86a20 beda2c8d
 333 411d6b5f 3fbc18bd
 334 c107dbb4 bfba0e78
 335 bf9ae249 bf61516f
 336 409e309a 3faf8386
 337 c09a136e bfaed9ac
 338 c0968245 bfae3f34
 339 c0e7b8bc bfb77f24
 340 c067a302 bfa68e9a
 341 40e905e2 3fb797f2
 342 bf9f2b2c bf64bd40
 343 4072ca80 3fa8124a
 344 41173266 3fbb9121
 345 3dc8b261 3dc80ede
 346 c11c8969 bfbc0626
 347 4085b0d9 3faafd67
 348 bff9ef75 bf8c7a8e
 349 c0063130 bf90196e
 350 c09e4de9 bfaf8820
 351 3d53aab9 3d537a91
 352 40119be9 3f940e1d
 353 c1152a49 bfbb626e
 354 c0c97557 bfb4e60d
 355 3f9b5f0d 3f61b681
 356 c09e6da4 bfaf8d1b
 357 bfebfc86 bf897266
 358 40950d37 3fadfe10
 359 c0991d6e bfaeb0bc
 360 40a846e2 3fb10220
 361 c00e52e6 bf92f888
 362 40b85e8f 3fb31097
 363 bf8666a1 bf4f4e33
 364 41083087 3fba17bb
 365 40d8d2f6 3fb64e72
 366 3f061d32 3ef7138b
 367 c02009b6 bf985e1a
 368 4106fda0 3fb9f602
 369 c0a38721 bfb053a8
 370 c0e786af bfb77b64
 371 c10c6486 bfba8976
 372 40f3023f 3fb84d92
 373 c036e28e bf9df940
 374 c0083645 bf90d6bf
 375 c0723057 bfa7fe36
 376 c0bb166b bfb360d6
 377 3f466a9d 3f28cb2d
 378 c11d17b5 bfbc11e1
 379 40d80162 3fb63c83
 380 40e5e620 3fb75bf2
 381 405c3eb5 3fa4dd26
 382 c0b80a85 bfb306be
 383 3fb1f062 3f727be5
 384 4047e8e7 3fa16738
 385 c00648b4 bf902224
 386 c0b103a0 bfb22b77
 387 c0c2aec0 bfb43583
 388 3ff34313 3f8b0fed
 389 402097de 3f98852f
 390 40593d99 3fa463da
 391 408c829a 3fac665e
 392 3e8050c7 3e7b73b8
 393 c11ba74a bfbbf358
 394 c0d191e6 bfb5aabd
 395 406c58fc 3fa7367f
 396 bfea433b bf890d83
 397 40b11995 3fb22e3e
 398 40d9f1e1 3fb666ca
 399 c0d7108e bfb627bc
 400 40a15c08 3fb000b5
 401 3f472b6c 3f294375
 402 40edda83 3fb7f1ad
 403 40f2481b 3fb840d7
 404 bfb1229b bf71ef24
 405 409a617a 3faee68e
 406 3fbf145a 3f7b06e0
 407 411d5360 3fbc16c6
 408 c0dde11d bfb6ba56
 409 bf9d87f0 bf6371e3
 410 411baf0d 3fbbf3fe
 411 c103aa2f bfb9954b
 412 4053caf7 3fa37fd7
 413 c0b44af8 bfb293d7
 414 c0cd7107 bfb54888
 415 bfea906c bf891f3e
 416 c0ab9f65 bfb17771
 417 bfb7d8cb bf766d38
 418 40c77dc7 3fb4b401
 419 40fcb356 3fb8f058
 420 402cf335 3f9bb21e
 421 c02917eb bf9abf8b
 422 3edfcf17 3ed2fe67
 423 411388f7 3fbb3c0a
 424 c01a66f0 bf96c3d3
 425 c0ed6bf3 bfb7e9cc
 426 c097480c bfae6140
 427 c0b82f53 bfb30b0f
 428 411388f7 3fbb3c0a
 429 c1180264 bfbba375
 430 3c298351 3c2981c5
 431 40cd4126 3fb543fd
 432 bfc8f58c bf8077b6
 433 c0fde538 bfb90390
 434 411d90e4 3fbc1bce
 435 bf8a94e9 bf5337de
 436 4115f9da 3fbb7537
 437 c09a0c61 bfaed881
 438 40ed7900 3fb7eaba
 439 409be30c 3faf2580
 440 c0cc4ae6 bfb52c82
 441 3f4acf8a 3f2b841f
 442 c10d15c8 bfba9b8d
 443 40d5275b 3fb5fcfb
 444 409aa339 3faef15f
 445 bdef0cf4 bdedf947
 446 c0638096 bfa5f5f0
 447 c0d640b0 bfb615a8
 448 408d19ea 3fac8418
 449 c097c43b bfae7675
 450 c023d618 bf9964da
 451 c0a5bcb2 bfb0a604
 452 40a5c6c1 3fb0a776
 453 3fe9e0c9 3f88f6da
 454 3fdb4c27 3f856f63
 455 c0f6cb84 bfb88ea8
 456 409bfd8a 3faf29c8
 457 3e371c73 3e35322b
 458 bfddba06 bf860c1e
 459 402d145b 3f9bba19
 460 4110fb57 3fbafe32
 461 be2ff487 be2e40e5
 462 407486eb 3fa84ba7
 463 41058c2a 3fb9cca0
 464 3ff20c7d 3f8acc50
 465 c0d05647 bfb58dcf
 466 40cb4661 3fb5136e
 467 408670f8 3fab26d4
 468 c1058fd0 bfb9cd0a
 469 c09f8031 bfafb7e0
 470 40e08d1b 3fb6f16f
 471 4107dc72 3fba0e8d
 472 3fd4d82a 3f83c234
 473 40fcec4e 3fb8f3f0
 474 bfcf6134 bf824783
 475 3fad30ac 3f6f2ffa
 476 c06cbd8f bfa74438
 477 4082a326 3faa503b
 478 c01f27d6 bf981f85
 479 4107ed39 3fba1062
 480 bf5c9a47 bf361568
 481 3f85b30a 3f4ea2e5
 482 40f726d4 3fb894b0
 483 c10528cd bfb9c158
 484 3fe1b2f0 3f8706ee
 485 bfb73813 bf760407
 486 40fdd941 3fb902d1
 487 3e7e513e 3e79461a
 488 40df13c7 3fb6d333
 489 c017bd12 bf95f8e2
 490 40c141a2 3fb40ed1
 491 c0b9f9dd bfb3404c
 492 c10e8a21 bfbac0ff
 493 c012e912 bf947932
 494 41032fd4 3fb986ff
 495 c0a430d9 bfb06c98
 496 40d69417 3fb61ced
 497 402eca48 3f9c228b
 498 c10b23a9 bfba6841
 499 4101804e 3fb953c0
 500 4026b923 3f9a2597
 501 4100e20b 3fb940a0
 502 409c2e06 3faf319b
 503 c10770dc bfba02bd
 504 c0bfc1d1 bfb3e588
 505 40f51717 3fb87198
 506 c027c32a bf9a698e
 507 4115f059 3fbb745c
 508 c0481715 bfa16fcc
 509 bfe84775 bf889801
 510 c0ee930d bfb7fec2
 511 40ce7ec8 3fb561f6

## f32 acosh  [1.001, 10]  n=512
   0 40251e1a 3fccef3c
   1 40dfd340 40288527
   2 40ea3f93 402b764a
   3 40f3f933 402e16cd
   4 403ce201 3fdf6837
   5 40917810 400c7bb8
   6 411a9e10 403d5d62
   7 3fc9fb39 3f83baad
   8 40ab6a5d 40173609
   9 4095a6f8 400e578d
  10 41189234 403c81e6
  11 4085a5e4 4006e8fc
  12 406c3f2d 3ffd7967
  13 40d4dcee 4025456a
  14 40d22b27 40247245
  15 403dd749 3fe01861
  16 40c8d53e 402180a4
  17 410744e0 4034c176
  18 41199ce1 403cf200
  19 4119f4ec 403d16d6
  20 4055b8de 3ff017e2
  21 40c01aec 401e9ed4
  22 40ab0df3 401712e0
  23 410a995f 403652ab
  24 40adb943 4018150c
  25 411a8719 403d53d2
  26 40c45fc7 40200beb
  27 410a5de0 403636fc
  28 40956099 400e38b6
  29 40dfcfeb 40288431
  30 410486d6 40336f78
  31 3fd814a0 3f8ea992
  32 4081f777 4005113c
  33 40225d63 3fca98b7
  34 4108e232 40358537
  35 40dd005c 4027b2f3
  36 40de8b8e 40282634
  37 404157d9 3fe293e2
  38 4087439e 4007b3be
  39 406a9adb 3ffc8bee
  40 40db13e3 4027222b
  41 3f9c9987 3f281881
  42 4102922a 40327a10
  43 40d8bd26 40267064
  44 4105fe2a 4034250b
  45 40c10945 401eef28
  46 40b6d058 401b667d
  47 4071e13b 40004d67
  48 40b801f0 401bd2c8
  49 40ebfe3f 402bf104
  50 4092e66c 400d2019
  51 40cdd2bf 402317d9
  52 409c4403 40112c19
  53 410dc5ff 4037c81e
  54 4103e540 403320ac
  55 410fbfd4 4038ac53
  56 40d1621d 40243435
  57 40c5134a 4020471b
  58 411006e5 4038cc21
  59 4116ca1a 403bc05e
  60 3ffc5596 3fa66f09
  61 4000b3ba 3fa960da
  62 40bf3864 401e521c
  63 408d6a83 400aa0c9
  64 40af49de 4018aa82
  65 410d6898 40379da1
  66 40093986 3fb2be99
  67 40db7556 40273eec
  68 40a31ac6 4013f86e
  69 40ec6da3 402c0f7a
  70 3fcf2e3e 3f87e667
  71 411dfb38 403ebfdf
  72 40bd6db7 401db5a4
  73 410e89ac 403820c7
  74 40a6fcc2 40158158
  75 40d2f7ba 4024b12e
  76 4063ff78 3ff8bdd3
  77 3fb8e08e 3f69303f
  78 4116817f 403ba15a
  79 41004bf1 403157f1
  80 40efc35b 402cf70f
  81 40cf4d30 40238e88
  82 41005a19 40315f0e
  83 411cd6d2 403e485f
  84 40481dbe 3fe73d14
  85 40ec4918 402c057d
  86 41175080 403bf9a3
  87 4057bdc7 3ff15aaf
  88 40b39e61 401a40fc
  89 3f99fe8b 3f20823c
  90 4059d200 3ff2a399
  91 41142c2d 403a9fe1
  92 411ec457 403f1191
  93 410b4661 4036a2e5
  94 4089152d 400894dc
  95 40e7fc0f 402ad5ab
  96 40db5ac3 40273716
  97 40f6a003 402ec970
  98 3fd90b03 3f8f5e1c
  99 40813891 4004aff2
 100 40e42bb0 4029c366
 101 40896785 4008bc59
 102 411fc875 403f7a9f
 103 4036505e 3fda947e
 104 40d1b495 40244db2
 105 3f87e203 3eb2c790
 106 3facb1ec 3f5026ff
 107 40790aae 40023c9d
 108 40e46e2c 4029d639
 109 4109dcb1 4035fab8
 110 40607f03 3ff6ad0a
 111 408f4706 400b7ca9
 112 408c20e6 400a06e7
 113 40e03284 4028a0a7
 114 40f40402 402e19a9
 115 3f9039eb 3eff27af
 116 4072352d 4000646b
 117 40a8ffd9 4016493d
 118 4030e22a 3fd66ff8
 119 40ee3479 402c8b44
 120 40dd91f2 4027dd81
 121 4118cc9b 403c9a84
 122 40cc0772 4022869f
 123 40ef0e88 402cc649
 124 4103228c 4032c137
 125 3fff0b0c 3fa8044c
 126 40b00b33 4018f224
 127 40f71436 402ee7d2
 128 40e55f67 402a1a57
 129 4080e39e 40048476
 130 40b39c8d 401a4052
 131 410f1228 40385e55
 132 40b4c08f 401aa9b8
 133 40e51d3f 402a07b0
 134 3fcd9957 3f86a649
 135 40135064 3fbcea70
 136 3fb073b1 3f58418f
 137 40ef7e96 402ce487
 138 40b283b3 4019da4d
 139 404c4645 3fea0389
 140 4055fe6c 3ff04384
 141 41154f86 403b1df9
 142 4116110b 403b7130
 143 40b89307 401c05f2
 144 40e17136 4028fc4f
 145 3fba19ed 3f6b85d4
 146 40e0b1d8 4028c556
 147 41112686 40394c3b
 148 4073f610 4000deed
 149 4003b73e 3facc7d1
 150 40a261b1 4013ae32
 151 402ed758 3fd4d76b
 152 400d54e0 3fb6fe9d
